ROAD_ID	LGA
85170	SHEPPARTON
85171	SHEPPARTON
85172	SHEPPARTON
85173	SHEPPARTON
85174	SHEPPARTON
85175	SHEPPARTON
85176	SHEPPARTON
85177	SHEPPARTON
85178	SHEPPARTON
85179	SHEPPARTON
85180	SHEPPARTON
85181	SHEPPARTON
85182	SHEPPARTON
85183	SHEPPARTON
85184	SHEPPARTON
85185	SHEPPARTON
85186	SHEPPARTON
85187	SHEPPARTON
85188	SHEPPARTON
85189	SHEPPARTON
85190	SHEPPARTON
85191	SHEPPARTON
85192	SHEPPARTON
85193	SHEPPARTON
85194	SHEPPARTON
85195	SHEPPARTON
85196	SHEPPARTON
85197	SHEPPARTON
85198	SHEPPARTON
85199	SHEPPARTON
85200	SHEPPARTON
85201	SHEPPARTON
85202	SHEPPARTON
85203	SHEPPARTON
85204	SHEPPARTON
85205	SHEPPARTON
85206	SHEPPARTON
85207	SHEPPARTON
85208	SHEPPARTON
85209	SHEPPARTON
85210	SHEPPARTON
85211	SHEPPARTON
85212	SHEPPARTON
85213	SHEPPARTON
85214	SHEPPARTON
85215	SHEPPARTON
85216	SHEPPARTON
85217	SHEPPARTON
85218	SHEPPARTON
85219	SHEPPARTON
85220	SHEPPARTON
85221	SHEPPARTON
85222	SHEPPARTON
85223	SHEPPARTON
85224	SHEPPARTON
85225	SHEPPARTON
85226	SHEPPARTON
85227	SHEPPARTON
85228	SHEPPARTON
85229	SHEPPARTON
85230	SHEPPARTON
85231	SHEPPARTON
85232	SHEPPARTON
85233	SHEPPARTON
85234	SHEPPARTON
85235	SHEPPARTON
85236	SHEPPARTON
85237	SHEPPARTON
85238	SHEPPARTON
85239	SHEPPARTON
85240	SHEPPARTON
85241	SHEPPARTON
85242	SHEPPARTON
85243	SHEPPARTON
85244	SHEPPARTON
85245	SHEPPARTON
85246	SHEPPARTON
85247	SHEPPARTON
85248	SHEPPARTON
85249	SHEPPARTON
85250	SHEPPARTON
85251	SHEPPARTON
85252	SHEPPARTON
85253	BENALLA
85254	BENALLA
85255	BENALLA
85256	BENALLA
85257	BENALLA
85258	BENALLA
85259	BENALLA
85260	BENALLA
85261	BENALLA
85262	BENALLA
85263	BENALLA
85264	BENALLA
85265	BENALLA
85266	BENALLA
85267	BENALLA
85268	BENALLA
85269	BENALLA
85270	BENALLA
85271	BENALLA
85272	BENALLA
85273	BENALLA
85274	BENALLA
85275	BENALLA
85276	BENALLA
85277	BENALLA
85278	BENALLA
85279	BENALLA
85280	BENALLA
85281	BENALLA
85282	BENALLA
85283	BENALLA
85284	BENALLA
85285	BENALLA
85286	BENALLA
85287	BENALLA
85288	BENALLA
85289	BENALLA
85290	BENALLA
85291	BENALLA
85292	BENALLA
85293	BENALLA
85294	BENALLA
85295	BENALLA
85296	BENALLA
85297	BENALLA
85298	BENALLA
85299	BENALLA
85300	BENALLA
85301	BENALLA
85302	BENALLA
85303	BENALLA
85304	BENALLA
85305	BENALLA
85306	BENALLA
85307	BENALLA
85308	BENALLA
85309	BENALLA
85310	BENALLA
85311	BENALLA
85312	BENALLA
85313	BENALLA
85314	BENALLA
85315	BENALLA
85316	BENALLA
85317	BENALLA
85318	BENALLA
85319	BENALLA
85320	BENALLA
85321	BENALLA
85322	BENALLA
85323	BENALLA
85324	BENALLA
85325	BENALLA
85326	BENALLA
85327	BENALLA
85328	BENALLA
85329	BENALLA
85330	BENALLA
85331	BENALLA
85332	BENALLA
85333	BENALLA
85334	BENALLA
85335	BENALLA
85336	BENALLA
85337	BENALLA
85338	BENALLA
85339	BENALLA
85340	BENALLA
85341	BENALLA
85342	BENALLA
85343	BENALLA
85344	BENALLA
85345	BENALLA
85346	BENALLA
85347	BENALLA
85348	BENALLA
85349	BENALLA
85350	BENALLA
85351	BENALLA
85352	BENALLA
85353	BENALLA
85354	BENALLA
85355	BENALLA
85356	BENALLA
85357	BENALLA
85358	BENALLA
85359	BENALLA
85360	BENALLA
85361	BENALLA
85362	BENALLA
85363	BENALLA
85364	BENALLA
85365	BENALLA
85366	BENALLA
85367	BENALLA
85368	BENALLA
85369	BENALLA
85370	BENALLA
85371	BENALLA
85372	BENALLA
85373	BENALLA
85374	BENALLA
85375	BENALLA
85376	BENALLA
85377	BENALLA
85378	BENALLA
85379	BENALLA
85380	BENALLA
85381	BENALLA
85382	BENALLA
85383	BENALLA
85384	BENALLA
85385	BENALLA
85386	BENALLA
85387	BENALLA
85388	BENALLA
85389	BENALLA
85390	BENALLA
85391	BENALLA
85392	BENALLA
85393	BENALLA
85394	BENALLA
85395	BENALLA
85396	BENALLA
85397	BENALLA
85398	BENALLA
85399	BENALLA
85400	BENALLA
85401	BENALLA
85402	BENALLA
85403	BENALLA
85404	BENALLA
85405	BENALLA
85406	BENALLA
85407	BENALLA
85408	BENALLA
85409	BENALLA
85410	BENALLA
85411	BENALLA
85412	BENALLA
85413	BENALLA
85414	BENALLA
85415	BENALLA
85416	BENALLA
85417	BENALLA
85418	BENALLA
85419	BENALLA
85420	BENALLA
85421	BENALLA
85422	BENALLA
85423	BENALLA
85424	BENALLA
85425	BENALLA
85426	BENALLA
85427	BENALLA
85428	BENALLA
85429	BENALLA
85430	BENALLA
85431	BENALLA
85432	EAST GIPPSLAND
85433	EAST GIPPSLAND
85434	EAST GIPPSLAND
85435	EAST GIPPSLAND
85436	EAST GIPPSLAND
85437	EAST GIPPSLAND
85438	EAST GIPPSLAND
85439	EAST GIPPSLAND
85440	EAST GIPPSLAND
85441	EAST GIPPSLAND
85442	EAST GIPPSLAND
85443	EAST GIPPSLAND
85444	EAST GIPPSLAND
85445	EAST GIPPSLAND
85446	EAST GIPPSLAND
85447	EAST GIPPSLAND
85448	EAST GIPPSLAND
85449	EAST GIPPSLAND
85450	EAST GIPPSLAND
85451	EAST GIPPSLAND
85452	EAST GIPPSLAND
85453	EAST GIPPSLAND
85454	EAST GIPPSLAND
85455	EAST GIPPSLAND
85456	EAST GIPPSLAND
85457	EAST GIPPSLAND
85458	EAST GIPPSLAND
85459	EAST GIPPSLAND
85460	EAST GIPPSLAND
85461	EAST GIPPSLAND
85462	EAST GIPPSLAND
85463	EAST GIPPSLAND
85464	EAST GIPPSLAND
85465	EAST GIPPSLAND
85466	EAST GIPPSLAND
85467	EAST GIPPSLAND
85468	EAST GIPPSLAND
85469	EAST GIPPSLAND
85470	EAST GIPPSLAND
85471	EAST GIPPSLAND
85472	EAST GIPPSLAND
85473	EAST GIPPSLAND
85474	EAST GIPPSLAND
85475	EAST GIPPSLAND
85476	EAST GIPPSLAND
85477	EAST GIPPSLAND
85478	EAST GIPPSLAND
85479	EAST GIPPSLAND
85480	EAST GIPPSLAND
85481	EAST GIPPSLAND
85482	EAST GIPPSLAND
85483	EAST GIPPSLAND
85484	EAST GIPPSLAND
85485	EAST GIPPSLAND
85486	EAST GIPPSLAND
85487	EAST GIPPSLAND
85488	EAST GIPPSLAND
85489	EAST GIPPSLAND
85490	EAST GIPPSLAND
85491	EAST GIPPSLAND
85492	EAST GIPPSLAND
85493	EAST GIPPSLAND
85494	EAST GIPPSLAND
85495	EAST GIPPSLAND
85496	EAST GIPPSLAND
85497	EAST GIPPSLAND
85498	EAST GIPPSLAND
85499	EAST GIPPSLAND
85500	EAST GIPPSLAND
85501	EAST GIPPSLAND
85502	EAST GIPPSLAND
85503	EAST GIPPSLAND
85504	EAST GIPPSLAND
85505	EAST GIPPSLAND
85506	EAST GIPPSLAND
85507	EAST GIPPSLAND
85508	EAST GIPPSLAND
85509	EAST GIPPSLAND
85510	EAST GIPPSLAND
85511	EAST GIPPSLAND
85512	EAST GIPPSLAND
85513	EAST GIPPSLAND
85514	EAST GIPPSLAND
85515	EAST GIPPSLAND
85516	EAST GIPPSLAND
85517	EAST GIPPSLAND
85518	EAST GIPPSLAND
85519	EAST GIPPSLAND
85520	EAST GIPPSLAND
85521	EAST GIPPSLAND
85522	EAST GIPPSLAND
85523	EAST GIPPSLAND
85524	EAST GIPPSLAND
85525	EAST GIPPSLAND
85526	EAST GIPPSLAND
85527	EAST GIPPSLAND
85528	MOIRA
85529	MOIRA
85530	MOIRA
85531	MOIRA
85532	MOIRA
85533	MOIRA
85534	MOIRA
85535	MOIRA
85536	MOIRA
85537	MOIRA
85538	MOIRA
85539	MOIRA
85540	MOIRA
85541	MOIRA
85542	MOIRA
85543	MOIRA
85544	MOIRA
85545	MOIRA
85546	MOIRA
85547	MOIRA
85612	WANGARATTA
85613	WANGARATTA
85614	WANGARATTA
85615	WANGARATTA
85616	WANGARATTA
85617	WANGARATTA
85618	WANGARATTA
85619	WANGARATTA
85620	WANGARATTA
85621	WANGARATTA
85622	WANGARATTA
85623	WANGARATTA
85624	WANGARATTA
85625	WANGARATTA
85626	WANGARATTA
85627	WANGARATTA
85628	WANGARATTA
85629	WANGARATTA
85630	WANGARATTA
85631	WANGARATTA
85632	WANGARATTA
85633	WANGARATTA
85634	WANGARATTA
85635	WANGARATTA
85636	WANGARATTA
85637	WANGARATTA
85638	WANGARATTA
85639	WANGARATTA
85640	WANGARATTA
85641	WANGARATTA
85642	WANGARATTA
85643	WANGARATTA
85644	WANGARATTA
85645	WANGARATTA
85646	WANGARATTA
85647	WANGARATTA
85648	WANGARATTA
85649	WANGARATTA
85650	WANGARATTA
85651	WANGARATTA
85652	WANGARATTA
85653	WANGARATTA
85654	WANGARATTA
85655	WANGARATTA
85656	WANGARATTA
85657	WANGARATTA
85658	WANGARATTA
85659	WANGARATTA
85660	WANGARATTA
85661	WANGARATTA
85662	WANGARATTA
85663	WANGARATTA
85664	WANGARATTA
85665	WANGARATTA
85666	WANGARATTA
85667	WANGARATTA
85668	WANGARATTA
85669	WANGARATTA
85670	WANGARATTA
85671	WANGARATTA
85672	WANGARATTA
85673	WANGARATTA
85674	WANGARATTA
85675	WANGARATTA
85676	WANGARATTA
85677	WANGARATTA
85678	WANGARATTA
85679	WANGARATTA
85680	WANGARATTA
85681	WANGARATTA
85682	WANGARATTA
85683	WANGARATTA
85684	WANGARATTA
85685	WANGARATTA
85686	WANGARATTA
85687	WANGARATTA
85688	WANGARATTA
85689	WANGARATTA
85690	WANGARATTA
85691	WANGARATTA
85692	WANGARATTA
85693	WANGARATTA
85694	WANGARATTA
85695	WANGARATTA
85696	WANGARATTA
85697	WANGARATTA
85698	WANGARATTA
85699	WANGARATTA
85700	WANGARATTA
85701	WANGARATTA
85702	WANGARATTA
85703	WANGARATTA
85704	WANGARATTA
85705	WANGARATTA
85706	WANGARATTA
85707	WANGARATTA
85708	WANGARATTA
85709	WANGARATTA
85710	WANGARATTA
85711	WANGARATTA
85712	WANGARATTA
85713	WANGARATTA
85714	WANGARATTA
85715	WANGARATTA
85716	WANGARATTA
85717	WANGARATTA
85718	WANGARATTA
85719	WANGARATTA
85720	WANGARATTA
85721	WANGARATTA
85722	WANGARATTA
85723	WANGARATTA
85724	WANGARATTA
85725	WANGARATTA
85726	WANGARATTA
85727	WANGARATTA
85728	WANGARATTA
85729	WANGARATTA
85730	ALPINE
85731	ALPINE
85732	ALPINE
85733	ALPINE
85734	ALPINE
85735	ALPINE
85736	ALPINE
85737	ALPINE
85738	ALPINE
85739	ALPINE
85740	ALPINE
85741	ALPINE
85742	ALPINE
85743	ALPINE
85744	ALPINE
85745	ALPINE
85746	ALPINE
85747	ALPINE
85748	ALPINE
85749	ALPINE
85750	ALPINE
85751	ALPINE
85752	ALPINE
85753	ALPINE
85754	ALPINE
85755	ALPINE
85756	ALPINE
85757	ALPINE
85758	ALPINE
85759	ALPINE
85760	ALPINE
85761	ALPINE
85762	ALPINE
85763	ALPINE
85764	ALPINE
85765	ALPINE
85766	ALPINE
85767	ALPINE
85768	ALPINE
85769	ALPINE
85770	ALPINE
85771	ALPINE
85772	ALPINE
85773	ALPINE
85774	ALPINE
85775	ALPINE
85776	ALPINE
85777	ALPINE
85778	ALPINE
85779	ALPINE
85780	ALPINE
85781	ALPINE
85782	ALPINE
85783	ALPINE
85784	ALPINE
85785	ALPINE
85786	ALPINE
85787	ALPINE
86065	INDIGO
86066	INDIGO
86067	INDIGO
86068	INDIGO
86069	INDIGO
86070	INDIGO
86071	INDIGO
86072	INDIGO
86073	INDIGO
86074	INDIGO
86075	INDIGO
86076	INDIGO
86077	INDIGO
86078	INDIGO
86079	INDIGO
86080	INDIGO
86081	INDIGO
86082	INDIGO
86083	INDIGO
86084	INDIGO
86085	INDIGO
86086	INDIGO
86087	INDIGO
86088	INDIGO
86089	INDIGO
86090	INDIGO
86091	INDIGO
86092	INDIGO
86093	INDIGO
86094	INDIGO
86095	INDIGO
86096	INDIGO
86097	INDIGO
86098	INDIGO
86099	INDIGO
86100	INDIGO
86101	INDIGO
86102	INDIGO
86103	INDIGO
86104	INDIGO
86105	INDIGO
86106	INDIGO
86107	INDIGO
86108	INDIGO
86109	INDIGO
86110	INDIGO
86111	INDIGO
86112	INDIGO
86113	INDIGO
86114	INDIGO
86115	INDIGO
86116	INDIGO
86117	INDIGO
86118	INDIGO
86119	INDIGO
86120	INDIGO
86121	INDIGO
86122	INDIGO
86123	INDIGO
86124	INDIGO
86125	INDIGO
86126	INDIGO
86127	INDIGO
86128	INDIGO
86129	INDIGO
86130	INDIGO
86131	INDIGO
86132	INDIGO
86133	INDIGO
86134	INDIGO
86135	INDIGO
86136	INDIGO
86137	INDIGO
86138	INDIGO
86139	INDIGO
86140	INDIGO
86141	INDIGO
86142	INDIGO
86143	INDIGO
86144	INDIGO
86145	INDIGO
86146	INDIGO
86147	INDIGO
86148	INDIGO
86149	INDIGO
86150	INDIGO
86151	INDIGO
86152	INDIGO
86153	INDIGO
86154	INDIGO
86155	INDIGO
86156	INDIGO
86157	INDIGO
86158	INDIGO
86159	INDIGO
86160	INDIGO
86161	INDIGO
86162	INDIGO
86163	INDIGO
86164	INDIGO
86165	INDIGO
86166	INDIGO
86167	INDIGO
86168	INDIGO
86169	INDIGO
86170	INDIGO
86171	INDIGO
86172	INDIGO
86173	INDIGO
86174	INDIGO
86175	INDIGO
86176	INDIGO
86177	INDIGO
86178	INDIGO
86179	INDIGO
86180	INDIGO
86181	INDIGO
86182	INDIGO
86183	INDIGO
86184	INDIGO
86185	INDIGO
86186	INDIGO
86187	INDIGO
86188	INDIGO
86189	INDIGO
86190	INDIGO
86191	INDIGO
86192	INDIGO
86193	INDIGO
86194	INDIGO
86195	INDIGO
86196	INDIGO
86197	INDIGO
86198	INDIGO
86199	INDIGO
86200	INDIGO
86201	INDIGO
86202	INDIGO
86203	INDIGO
86204	INDIGO
86205	INDIGO
86206	INDIGO
86207	INDIGO
86208	INDIGO
86209	INDIGO
86210	INDIGO
86211	INDIGO
86212	INDIGO
86213	INDIGO
86214	INDIGO
86215	INDIGO
86216	INDIGO
86217	INDIGO
86218	INDIGO
86219	INDIGO
86220	INDIGO
86221	INDIGO
86222	INDIGO
86223	INDIGO
86224	INDIGO
86225	INDIGO
86226	INDIGO
86227	INDIGO
86228	INDIGO
86229	INDIGO
86230	INDIGO
86231	INDIGO
86232	INDIGO
86233	INDIGO
86234	INDIGO
86235	INDIGO
86236	INDIGO
86237	INDIGO
86238	INDIGO
86239	INDIGO
86240	INDIGO
86241	INDIGO
86242	INDIGO
86243	INDIGO
86244	INDIGO
86245	INDIGO
86246	INDIGO
86247	INDIGO
86248	INDIGO
86249	INDIGO
86250	INDIGO
86251	INDIGO
86252	INDIGO
86253	INDIGO
86254	INDIGO
86255	INDIGO
86256	INDIGO
86257	INDIGO
86258	INDIGO
86259	INDIGO
86260	INDIGO
86261	INDIGO
86262	INDIGO
86263	INDIGO
86264	INDIGO
86265	INDIGO
86266	INDIGO
86267	INDIGO
86268	INDIGO
86269	INDIGO
86270	INDIGO
86271	INDIGO
86272	INDIGO
86273	INDIGO
86274	INDIGO
86275	INDIGO
86276	INDIGO
86277	INDIGO
86278	INDIGO
86279	INDIGO
86280	INDIGO
86281	INDIGO
86282	INDIGO
86283	INDIGO
86284	INDIGO
86285	INDIGO
86286	INDIGO
86287	INDIGO
86288	INDIGO
86289	INDIGO
86290	INDIGO
86291	INDIGO
86292	INDIGO
86293	INDIGO
86294	INDIGO
86295	INDIGO
86296	INDIGO
86297	INDIGO
86298	INDIGO
86299	INDIGO
86300	INDIGO
86301	INDIGO
86302	INDIGO
86303	INDIGO
86304	INDIGO
86305	INDIGO
86306	INDIGO
86307	INDIGO
86308	INDIGO
86309	INDIGO
86310	INDIGO
86311	INDIGO
86312	INDIGO
86313	INDIGO
86314	INDIGO
86315	INDIGO
86316	INDIGO
86317	INDIGO
86318	INDIGO
86319	INDIGO
86320	INDIGO
86321	INDIGO
86322	INDIGO
86323	WODONGA
86324	WODONGA
86325	WODONGA
86326	WODONGA
86327	WODONGA
86328	WODONGA
86329	WODONGA
86330	WODONGA
86331	WODONGA
86332	WODONGA
86333	WODONGA
86334	WODONGA
86335	WODONGA
86336	WODONGA
86337	WODONGA
86338	WODONGA
86339	WODONGA
86340	WODONGA
86341	WODONGA
86342	WODONGA
86343	WODONGA
86344	WODONGA
86345	WODONGA
86346	WODONGA
86347	WODONGA
86348	WODONGA
86349	WODONGA
86350	WODONGA
86351	WODONGA
86352	WODONGA
86353	WODONGA
86354	WODONGA
86355	WODONGA
86356	WODONGA
86357	WODONGA
86358	WODONGA
86359	WODONGA
86360	WODONGA
86361	WODONGA
86362	WODONGA
86363	WODONGA
86364	WODONGA
86365	WODONGA
86366	WODONGA
86367	WODONGA
86368	WODONGA
86369	WODONGA
86370	WODONGA
86371	WODONGA
86372	WODONGA
86373	WODONGA
86374	WODONGA
86375	WODONGA
86376	WODONGA
86377	WODONGA
86378	WODONGA
86379	WODONGA
86380	WODONGA
86381	WODONGA
86382	WODONGA
86383	WODONGA
86384	WODONGA
86385	WODONGA
86386	WODONGA
86387	WODONGA
86388	WODONGA
86389	WODONGA
86390	WODONGA
86391	WODONGA
86392	WODONGA
86393	WODONGA
86394	WODONGA
86395	WODONGA
86396	WODONGA
86397	WODONGA
86398	WODONGA
86399	WODONGA
86400	WODONGA
86401	WODONGA
86402	WODONGA
86403	WODONGA
86404	WODONGA
86405	WODONGA
86406	WODONGA
86407	WODONGA
86408	WODONGA
86409	WODONGA
86410	WODONGA
86411	WODONGA
86412	WODONGA
86413	WODONGA
86414	WODONGA
86415	WODONGA
86416	WODONGA
86417	WODONGA
86418	WODONGA
86419	WODONGA
86420	WODONGA
86421	WODONGA
86422	WODONGA
86423	WODONGA
86424	WODONGA
86425	WODONGA
86426	WODONGA
86427	WODONGA
86428	WODONGA
86429	WODONGA
86430	WODONGA
86431	INDIGO
86432	INDIGO
86433	INDIGO
86434	INDIGO
86435	INDIGO
86436	INDIGO
86437	INDIGO
86438	INDIGO
86439	INDIGO
86440	INDIGO
86441	INDIGO
86442	INDIGO
86443	INDIGO
86444	INDIGO
86445	INDIGO
86446	INDIGO
86447	INDIGO
86448	INDIGO
86449	INDIGO
86450	INDIGO
86451	INDIGO
86452	INDIGO
86453	INDIGO
86454	INDIGO
86455	INDIGO
86456	INDIGO
86457	INDIGO
86458	INDIGO
86459	INDIGO
86460	INDIGO
86461	INDIGO
86462	INDIGO
86463	INDIGO
86464	INDIGO
86465	INDIGO
86466	INDIGO
86467	INDIGO
86468	INDIGO
86469	INDIGO
86470	INDIGO
86471	INDIGO
86472	INDIGO
86473	INDIGO
86474	INDIGO
86475	INDIGO
86476	INDIGO
86477	INDIGO
86478	INDIGO
86479	INDIGO
86480	INDIGO
86481	INDIGO
86482	INDIGO
86483	INDIGO
86484	INDIGO
86485	INDIGO
86486	INDIGO
86487	INDIGO
86488	INDIGO
86489	INDIGO
86490	INDIGO
86491	INDIGO
86492	INDIGO
86493	INDIGO
86494	INDIGO
86495	INDIGO
86496	INDIGO
86497	INDIGO
86498	INDIGO
86499	INDIGO
86500	INDIGO
86501	INDIGO
86502	INDIGO
86503	INDIGO
86504	INDIGO
86505	INDIGO
86506	INDIGO
86507	INDIGO
86508	INDIGO
86509	INDIGO
86510	INDIGO
86511	INDIGO
86512	INDIGO
86513	INDIGO
86514	INDIGO
86515	INDIGO
86516	INDIGO
86517	INDIGO
86518	INDIGO
86519	INDIGO
86520	INDIGO
86521	INDIGO
86522	INDIGO
86523	INDIGO
86524	INDIGO
86525	INDIGO
86526	INDIGO
86527	INDIGO
86528	INDIGO
86529	INDIGO
86530	INDIGO
86531	INDIGO
86532	INDIGO
86533	INDIGO
86534	INDIGO
86535	INDIGO
86536	INDIGO
86537	INDIGO
86538	INDIGO
86539	INDIGO
86540	INDIGO
86541	INDIGO
86542	INDIGO
86543	INDIGO
86544	INDIGO
86545	INDIGO
86546	INDIGO
86547	INDIGO
86548	INDIGO
86549	INDIGO
86550	INDIGO
86551	INDIGO
86552	INDIGO
86553	INDIGO
86554	INDIGO
86555	INDIGO
86556	INDIGO
86557	INDIGO
86558	INDIGO
86559	INDIGO
86560	INDIGO
86561	INDIGO
86562	INDIGO
86563	INDIGO
86564	INDIGO
86565	INDIGO
86566	INDIGO
86567	INDIGO
86568	INDIGO
86569	INDIGO
86570	INDIGO
86571	INDIGO
86572	INDIGO
86573	INDIGO
86574	INDIGO
86575	INDIGO
86576	INDIGO
86577	INDIGO
86578	INDIGO
86579	INDIGO
86580	INDIGO
86581	INDIGO
86582	INDIGO
86583	INDIGO
86584	INDIGO
86585	INDIGO
86586	INDIGO
86587	INDIGO
86588	INDIGO
86589	INDIGO
86590	INDIGO
86591	INDIGO
86592	INDIGO
86593	INDIGO
86594	INDIGO
86595	INDIGO
86596	INDIGO
86597	INDIGO
86598	INDIGO
86599	INDIGO
86600	INDIGO
86601	INDIGO
86602	INDIGO
86603	INDIGO
86604	INDIGO
86605	INDIGO
86606	INDIGO
86607	INDIGO
86608	INDIGO
86609	INDIGO
86610	INDIGO
86611	INDIGO
86612	INDIGO
86613	INDIGO
86614	INDIGO
86615	INDIGO
86616	INDIGO
86617	INDIGO
86618	INDIGO
86619	INDIGO
86620	INDIGO
86621	INDIGO
86622	INDIGO
86623	INDIGO
86624	INDIGO
86625	INDIGO
86626	INDIGO
86627	INDIGO
86628	INDIGO
86629	INDIGO
86630	INDIGO
86631	INDIGO
86632	INDIGO
86633	INDIGO
86634	INDIGO
86635	INDIGO
86636	INDIGO
86637	INDIGO
86638	INDIGO
86639	INDIGO
86640	INDIGO
86641	INDIGO
86642	INDIGO
86643	INDIGO
86644	INDIGO
86645	INDIGO
86646	INDIGO
86647	INDIGO
86648	INDIGO
86649	INDIGO
86650	INDIGO
86651	INDIGO
86652	INDIGO
86653	INDIGO
86654	INDIGO
86655	INDIGO
86656	INDIGO
86657	INDIGO
86658	INDIGO
86659	INDIGO
86660	INDIGO
86661	INDIGO
86662	INDIGO
86663	INDIGO
86664	INDIGO
86665	INDIGO
86666	INDIGO
86667	INDIGO
86668	INDIGO
86669	INDIGO
86670	INDIGO
86671	INDIGO
86672	INDIGO
86673	INDIGO
86674	INDIGO
86675	INDIGO
86676	INDIGO
86677	INDIGO
86678	INDIGO
86679	INDIGO
86680	INDIGO
86681	INDIGO
86682	INDIGO
86683	INDIGO
86684	INDIGO
86685	INDIGO
86686	INDIGO
86687	INDIGO
86688	INDIGO
86689	INDIGO
86967	ALPINE
86968	ALPINE
86969	ALPINE
86970	ALPINE
86971	ALPINE
86972	ALPINE
86973	ALPINE
86974	ALPINE
86975	ALPINE
86976	ALPINE
86977	ALPINE
86978	ALPINE
86979	ALPINE
86980	ALPINE
86981	ALPINE
86982	ALPINE
86983	ALPINE
86984	ALPINE
86985	ALPINE
86986	ALPINE
86987	ALPINE
86988	ALPINE
86989	ALPINE
86990	ALPINE
86991	ALPINE
86992	ALPINE
86993	ALPINE
86994	ALPINE
86995	ALPINE
86996	ALPINE
86997	ALPINE
86998	ALPINE
86999	ALPINE
87000	ALPINE
87001	ALPINE
87002	ALPINE
87003	ALPINE
87004	ALPINE
87005	ALPINE
87006	ALPINE
87007	ALPINE
87008	ALPINE
87009	ALPINE
87010	ALPINE
87011	ALPINE
87012	ALPINE
87013	ALPINE
87014	ALPINE
87015	ALPINE
87016	ALPINE
87017	ALPINE
87018	ALPINE
87019	ALPINE
87020	ALPINE
87021	ALPINE
87022	ALPINE
87023	ALPINE
87024	ALPINE
87025	ALPINE
87026	WANGARATTA
87027	WANGARATTA
87028	WANGARATTA
87029	WANGARATTA
87030	WANGARATTA
87031	WANGARATTA
87032	WANGARATTA
87033	WANGARATTA
87034	WANGARATTA
87035	WANGARATTA
87036	WANGARATTA
87037	WANGARATTA
87038	WANGARATTA
87039	WANGARATTA
87040	WANGARATTA
87041	WANGARATTA
87042	WANGARATTA
87043	WANGARATTA
87044	WANGARATTA
87045	WANGARATTA
87046	WANGARATTA
87047	WANGARATTA
87048	WANGARATTA
87049	WANGARATTA
87050	WANGARATTA
87051	WANGARATTA
87052	WANGARATTA
87053	WANGARATTA
87054	WANGARATTA
87055	WANGARATTA
87056	WANGARATTA
87057	WANGARATTA
87058	WANGARATTA
87059	WANGARATTA
87060	WANGARATTA
87061	WANGARATTA
87062	WANGARATTA
87063	WANGARATTA
87064	WANGARATTA
87065	WANGARATTA
87066	WANGARATTA
87067	WANGARATTA
87068	WANGARATTA
87069	WANGARATTA
87070	WANGARATTA
87071	WANGARATTA
87072	WANGARATTA
87073	WANGARATTA
87074	WANGARATTA
87075	WANGARATTA
87076	WANGARATTA
87077	WANGARATTA
87078	WANGARATTA
87079	WANGARATTA
87080	WANGARATTA
87081	WANGARATTA
87082	WANGARATTA
87083	WANGARATTA
87084	WANGARATTA
87085	WANGARATTA
87086	WANGARATTA
87087	WANGARATTA
87088	WANGARATTA
87089	WANGARATTA
87090	WANGARATTA
87091	WANGARATTA
87092	WANGARATTA
87093	WANGARATTA
87094	WANGARATTA
87095	WANGARATTA
87096	WANGARATTA
87097	WANGARATTA
87098	WANGARATTA
87099	WANGARATTA
87100	WANGARATTA
87101	WANGARATTA
87102	WANGARATTA
87103	WANGARATTA
87104	WANGARATTA
87105	WANGARATTA
87106	WANGARATTA
87107	WANGARATTA
87108	WANGARATTA
87109	WANGARATTA
87110	WANGARATTA
87111	WANGARATTA
87112	WANGARATTA
87113	WANGARATTA
87114	WANGARATTA
87115	WANGARATTA
87116	WANGARATTA
87117	WANGARATTA
87118	WANGARATTA
87119	WANGARATTA
87120	WANGARATTA
87121	WANGARATTA
87122	WANGARATTA
87123	WANGARATTA
87124	WANGARATTA
87125	WANGARATTA
87126	WANGARATTA
87127	WANGARATTA
87128	WANGARATTA
87129	WANGARATTA
87130	WANGARATTA
87131	WANGARATTA
87132	WANGARATTA
87133	WANGARATTA
87134	WANGARATTA
87135	WANGARATTA
87136	WANGARATTA
87137	WANGARATTA
87138	WANGARATTA
87139	WANGARATTA
87140	WANGARATTA
87141	WANGARATTA
87206	MOIRA
87207	MOIRA
87208	MOIRA
87209	MOIRA
87210	MOIRA
87211	MOIRA
87212	MOIRA
87213	MOIRA
87214	MOIRA
87215	MOIRA
87216	MOIRA
87217	MOIRA
87218	MOIRA
87219	MOIRA
87220	MOIRA
87221	MOIRA
87222	MOIRA
87223	MOIRA
87224	MOIRA
87225	MOIRA
87226	EAST GIPPSLAND
87227	EAST GIPPSLAND
87228	EAST GIPPSLAND
87229	EAST GIPPSLAND
87230	EAST GIPPSLAND
87231	EAST GIPPSLAND
87232	EAST GIPPSLAND
87233	EAST GIPPSLAND
87234	EAST GIPPSLAND
87235	EAST GIPPSLAND
87236	EAST GIPPSLAND
87237	EAST GIPPSLAND
87238	EAST GIPPSLAND
87239	EAST GIPPSLAND
87240	EAST GIPPSLAND
87241	EAST GIPPSLAND
87242	EAST GIPPSLAND
87243	EAST GIPPSLAND
87244	EAST GIPPSLAND
87245	EAST GIPPSLAND
87246	EAST GIPPSLAND
